,id,createdTime,lastRefresh,price,location,url,price_per_m,floor_select,furniture,market,builttype,m,rooms
49,771603669,2022-07-28T12:23:41+02:00,2022-08-07T22:22:43+02:00,397000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-4-pokoje-do-wlasnej-aranzacji-duzo-zieleni-CID3-IDQdzmt.html,6897.15,,no,secondary,blok,57.56,four
50,769316184,2022-07-16T15:37:02+02:00,2022-07-16T15:44:52+02:00,495000,Lublin,http://www.olx.pl/d/oferta/3-pokojowe-mieszkanie-dziewanny-do-wprowadzenia-bez-wkladu-finansowego-CID3-IDQ3Yhy.html,7994.19,floor_1,yes,secondary,blok,61.92,three
51,743927433,2022-03-17T00:39:23+01:00,2022-07-29T17:25:16+02:00,335000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-lublin-ul-okrzei-37m2-piwnica-ogloszenie-prywatne-CID3-IDOlrwz.html,9054.05,floor_2,yes,secondary,blok,37,two
52,755524113,2022-05-10T11:14:00+02:00,2022-08-07T21:01:54+02:00,405000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-na-sprzedaz-wyzynna-CID3-IDP86kN.html,9000,floor_1,yes,secondary,blok,45,two
53,772483010,2022-08-01T18:52:20+02:00,2022-08-07T20:56:28+02:00,1222000,Lublin,http://www.olx.pl/d/oferta/m3-idealna-lokalizacja-CID3-IDQhg7o.html,13000,floor_3,no,secondary,kamienica,94,three
54,766448307,2022-07-03T12:53:12+02:00,2022-08-07T20:44:19+02:00,394000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-na-czechowie-CID3-IDPRVdt.html,8347.46,floor_6,yes,secondary,blok,47.2,two
55,772259486,2022-07-31T18:34:35+02:00,2022-08-07T20:44:17+02:00,479000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-blisko-centrum-wysoki-standard-z-garazem-CID3-IDQgjYa.html,9373.78,floor_2,yes,secondary,blok,51.1,two
56,773663792,2022-08-07T19:42:31+02:00,2022-08-07T19:47:47+02:00,496000,Lublin,http://www.olx.pl/d/oferta/piekne-mieszkanie-dla-rodziny-62-m2-wrotkow-CID3-IDQmdig.html,8000,floor_3,yes,secondary,blok,62,three
57,761005539,2022-06-06T16:35:04+02:00,2022-08-07T17:40:27+02:00,320000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-z-tarasem-2-pokojowe-wrotkow-CID3-IDPw6iT.html,8434.37,floor_0,no,secondary,blok,37.94,two
58,770217015,2022-07-21T08:00:07+02:00,2022-08-07T16:52:40+02:00,340000,Lublin,http://www.olx.pl/d/oferta/2-pok-mieszkanie-od-wlasciciela-CID3-IDQ7KD5.html,8500,,no,secondary,blok,40,two
59,769763214,2022-07-18T20:20:27+02:00,2022-08-07T13:16:17+02:00,590000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-w-metropolitan-park-lublin-CID3-IDQ5QzI.html,10651.74,floor_8,yes,secondary,apartamentowiec,55.39,two
