,id,createdTime,lastRefresh,price,location,url,price_per_m,floor_select,furniture,market,builttype,m,rooms
83,786076975,2022-10-02T20:59:26+02:00,2022-10-04T14:58:41+02:00,450000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-dwupokojowe-ul-gleboka-50-m-od-uniwersytetu-przyrodniczego-CID3-IDRcivT.html,10714.29,floor_6,yes,secondary,blok,42,two
84,780985352,2022-09-11T15:47:46+02:00,2022-10-05T17:48:50+02:00,339996,Lublin,http://www.olx.pl/d/oferta/top-lokalizacja-CID3-IDQQWXV.html,9361.12,floor_1,no,secondary,kamienica,36.32,two
85,785697345,2022-10-01T11:10:58+02:00,2022-10-01T11:16:48+02:00,432000,Lublin,http://www.olx.pl/d/oferta/ul-przyjazni-3-pokoje-CID3-IDRaHLP.html,8014.84,,yes,secondary,blok,53.9,three
86,777986778,2022-08-29T08:19:15+02:00,2022-10-04T11:48:38+02:00,330000,Lublin,http://www.olx.pl/d/oferta/gotowe-do-wejscia-CID3-IDQElTQ.html,9780.68,floor_2,no,secondary,kamienica,33.74,two
87,753776579,2022-05-02T12:11:05+02:00,2022-10-05T19:52:30+02:00,425000,Lublin,http://www.olx.pl/d/oferta/ul-nalkowskich-131-do-wejscia-po-generalnym-remoncie-CID3-IDP0LIL.html,8775.55,floor_4,no,secondary,blok,48.43,three
88,745808403,2022-03-25T10:08:40+01:00,2022-10-05T09:27:37+02:00,300000,Lublin,http://www.olx.pl/d/oferta/kawalerka-na-lsm-CID3-IDOtkPN.html,10909.09,floor_9,no,secondary,blok,27.5,one
89,778188179,2022-08-29T21:12:25+02:00,2022-10-04T23:52:35+02:00,459000,Lublin,http://www.olx.pl/d/oferta/wyscigowa-3-pokoje-2-balkony-miejsce-w-garazu-z-instal-elektr-CID3-IDQFcif.html,9479.55,floor_5,no,secondary,blok,48.42,three
90,738842722,2022-02-21T10:43:58+01:00,2022-10-04T23:32:24+02:00,499000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-70-m2-czechow-gorny-ul-harnasie-CID3-IDO06K6.html,7169.54,floor_3,yes,secondary,blok,69.6,three
91,784722735,2022-09-26T23:32:24+02:00,2022-09-26T23:37:08+02:00,330000,Lublin,http://www.olx.pl/d/oferta/okazja-kawalerka-aleje-raclawickie-najlepsza-lokalizacja-CID3-IDR6Cej.html,10819.67,floor_0,no,secondary,blok,30.5,one
92,786632657,2022-10-05T10:01:00+02:00,2022-10-05T10:09:18+02:00,369000,Lublin,http://www.olx.pl/d/oferta/2-pokojowe-umeblowane-i-wyposazone-piwnica-miejsce-bezposrednio-CID3-IDReD5w.html,9806.01,floor_3,yes,secondary,blok,37.63,two
