,id,createdTime,lastRefresh,price,location,price_per_m,floor_select,furniture,market,builttype,m,rooms
370,768760966,2022-07-13T19:14:44+02:00,2022-07-13T19:16:55+02:00,660000.0,Lublin,8555.87,floor_0,yes,secondary,blok,77.14,three
371,768753076,2022-07-13T18:36:22+02:00,2022-07-13T18:38:28+02:00,385900.0,Lublin,8479.46,floor_0,no,secondary,blok,45.51,three
372,768742542,2022-07-13T17:46:18+02:00,2022-07-13T17:48:23+02:00,690000.0,Lublin,5798.32,floor_1,no,primary,pozostale,119,four
373,768741304,2022-07-13T17:40:25+02:00,2022-07-13T17:42:32+02:00,750000.0,Lublin,9433.96,floor_0,yes,secondary,blok,79.5,four
374,751815822,2022-04-21T22:47:13+02:00,2022-07-13T15:21:10+02:00,392000.0,Lublin,8166.67,floor_10,yes,secondary,pozostale,48,three
375,764046725,2022-06-22T14:27:54+02:00,2022-07-22T21:56:22+02:00,525000.0,Lublin,10294.12,floor_1,yes,secondary,blok,51,three
376,767728613,2022-07-09T11:39:37+02:00,2022-07-24T13:52:20+02:00,1800000.0,Lublin,12000,floor_3,yes,secondary,blok,150,four
377,677589434,2021-05-13T19:15:27+02:00,2022-07-13T14:33:23+02:00,370000.0,Lublin,9250,floor_3,no,secondary,blok,40,two
378,768057334,2022-07-10T20:39:03+02:00,2022-07-13T13:38:52+02:00,280000.0,Lublin,10769.23,floor_2,yes,secondary,blok,26,one
379,770729962,2022-07-24T08:51:14+02:00,2022-07-24T08:53:20+02:00,599999.0,Lublin,11439.45,floor_5,yes,secondary,blok,52.45,two
380,672024474,2021-04-16T21:53:02+02:00,2022-07-22T21:20:16+02:00,680000.0,Lublin,8000,floor_4,yes,secondary,kamienica,85,three
381,733564783,2022-01-29T21:30:25+01:00,2022-07-23T23:44:14+02:00,335000.0,Lublin,6442.31,floor_1,no,secondary,kamienica,52,two
382,768667455,2022-07-13T12:47:43+02:00,2022-07-13T12:49:47+02:00,428000.0,Lublin,8935.28,floor_3,yes,secondary,blok,47.9,three
383,751409322,2022-04-20T11:33:44+02:00,2022-07-16T04:34:09+02:00,365000.0,Lublin,8004.39,floor_3,no,secondary,blok,45.6,three
384,769763214,2022-07-18T20:20:27+02:00,2022-07-20T18:31:10+02:00,590000.0,Lublin,10651.74,floor_8,yes,secondary,apartamentowiec,55.39,two
385,750305314,2022-04-13T13:59:23+02:00,2022-07-13T12:24:57+02:00,483360.0,Lublin,7600,floor_2,no,primary,blok,63.6,three
386,755080730,2022-05-08T13:00:47+02:00,2022-07-13T12:23:36+02:00,450000.0,Lublin,7807.08,floor_3,yes,secondary,blok,57.64,three
387,766604942,2022-07-04T10:37:35+02:00,2022-07-13T12:11:12+02:00,430000.0,Lublin,9129.51,floor_6,no,secondary,blok,47.1,two
388,744501317,2022-03-19T16:22:12+01:00,2022-07-23T14:44:32+02:00,339000.0,Lublin,8692.31,floor_7,no,secondary,blok,39,two
389,770669865,2022-07-23T17:10:10+02:00,2022-07-23T17:15:01+02:00,320000.0,Lublin,8350.73,floor_9,yes,secondary,blok,38.32,two
390,746524410,2022-03-28T13:22:02+02:00,2022-07-14T12:26:09+02:00,369000.0,Lublin,8581.4,floor_3,no,secondary,blok,43,two
