,id,createdTime,lastRefresh,price,location,url,price_per_m,floor_select,furniture,market,builttype,m,rooms
81,768363364,2022-07-12T07:31:33+02:00,2022-07-27T06:07:27+02:00,369000.0,Lublin,http://www.olx.pl/d/oferta/sprzedam-super-2-pokoje-mieszkanie-43-86-m-bronowice-cicha-okolica-CID3-IDPZYpu.html,8413.13,floor_3,yes,primary,blok,43.86,two
82,757111083,2022-05-17T21:56:31+02:00,2022-07-29T07:32:11+02:00,450000.0,Lublin,http://www.olx.pl/d/oferta/3-pokojowe-mieszkanie-czechow-poludniowy-bezposrednio-od-wlasciciela-CID3-IDPeLb5.html,7772.02,floor_3,yes,secondary,blok,57.9,three
83,582175972,2020-01-26T15:05:55+01:00,2022-07-29T07:02:40+02:00,469000.0,Lublin,http://www.olx.pl/d/oferta/ponikwoda-ul-cyprysowa-pilnie-komorka-i-miejsce-za-szlabanem-CID3-IDDoKz2.html,9770.83,floor_0,yes,secondary,blok,48,three
84,768834448,2022-07-14T09:49:57+02:00,2022-07-28T23:13:41+02:00,259918.0,Lublin,http://www.olx.pl/d/oferta/sprzedam-mieszkanie-2-pokoje-czechow-CID3-IDQ1VXC.html,8122.44,floor_2,yes,secondary,blok,32,two
85,765493293,2022-06-28T13:01:46+02:00,2022-07-29T14:13:02+02:00,499000.0,Lublin,http://www.olx.pl/d/oferta/mieszkanie-lublin-srodmiescie-ul-sapiehy-i-garaz-CID3-IDPNWM1.html,8573.88,floor_2,no,secondary,blok,58.2,three
86,768833166,2022-07-14T09:43:16+02:00,2022-07-29T22:32:26+02:00,459000.0,Lublin,http://www.olx.pl/d/oferta/sprzedam-3-pokoje-biernackiego-12a-wyposazone-miejsce-garazowe-CID3-IDQ1VCV.html,9562.5,floor_5,yes,secondary,blok,48,three
87,760859782,2022-06-05T21:33:06+02:00,2022-07-29T21:16:23+02:00,480000.0,Lublin,http://www.olx.pl/d/oferta/w-doskonalej-lokalizacji-mieszkanie-na-lsm-CID3-IDPuunY.html,7692.31,floor_1,no,secondary,blok,62.4,four
88,771728768,2022-07-28T23:03:19+02:00,2022-07-28T23:09:16+02:00,520000.0,Lublin,http://www.olx.pl/d/oferta/mieszkanie-54m2-lublin-bluszczowa-CID3-IDQe5Uc.html,9629.63,floor_1,yes,secondary,blok,54,three
89,662700840,2021-03-07T15:51:30+01:00,2022-07-28T22:52:24+02:00,410000.0,Lublin,http://www.olx.pl/d/oferta/sprzedam-mieszkanie-ul-jantarowa-CID3-IDIQCLe.html,8266.13,floor_3,no,secondary,blok,49.6,two
90,672024474,2021-04-16T21:53:02+02:00,2022-07-28T21:16:23+02:00,680000.0,Lublin,http://www.olx.pl/d/oferta/3-pokojowe-m-81m2-scisle-centrum-tuz-obok-plazy-3-min-kul-umcs-CID3-IDJtKgq.html,8000,floor_4,yes,secondary,kamienica,85,three
